,year,name,team,salary
709,2013,川崎成晃,ヤクルト,630
710,2013,北方悠誠,DeNA,620
711,2013,田村龍弘,ロッテ,600
712,2013,北川倫太郎,楽天,600
713,2013,柿澤貴裕,楽天,600
714,2013,定岡卓摩,楽天,600
715,2013,中川大志,楽天,600
716,2013,三好匠,楽天,600
717,2013,下妻貴寛,楽天,600
718,2013,福山博之,楽天,600
719,2013,大塚尚仁,楽天,600
720,2013,福元淳史,ソフトバンク,600
721,2013,川原弘之,ソフトバンク,600
722,2013,駒月仁人,西武,600
723,2013,梅田尚通,西武,600
724,2013,岳野竜也,西武,600
725,2013,田中靖洋,西武,600
726,2013,松下建太,西武,600
727,2013,中崎雄太,西武,600
728,2013,松本剛,日本ハム,600
729,2013,近藤健介,日本ハム,600
730,2013,陳冠宇(チェン・グァンユウ),DeNA,600
731,2013,桑原将志,DeNA,600
732,2013,細山田武史,DeNA,600
733,2013,中谷将大,阪神,600
734,2013,黒瀬春樹,阪神,600
735,2013,西田直斗,阪神,600
736,2013,玉置隆,阪神,600
737,2013,清原大貴,阪神,600
738,2013,小松剛,広島,600
739,2013,鈴木将光,広島,600
740,2013,鈴木誠也,広島,600
741,2013,菊地原毅,広島,600
742,2013,田川賢吾,ヤクルト,600
743,2013,溝脇隼人,中日,600
744,2013,辻東倫,巨人,600
745,2013,立岡宗一郎,巨人,600
746,2013,須永英輝,巨人,600
747,2013,勧野甲輝,楽天,590
748,2013,岡田俊哉,中日,580
749,2013,山本徹矢,ロッテ,570
750,2013,小熊凌祐,中日,570
751,2013,江村直也,ロッテ,560
752,2013,植松優友,ロッテ,560
753,2013,山本大明,楽天,560
754,2013,小関翔太,楽天,560
755,2013,眞下貴之,DeNA,560
756,2013,伊原正樹,オリックス,550
757,2013,伊原正樹,オリックス,550
758,2013,山本和作,オリックス,550
759,2013,大嶺翔太,ロッテ,550
760,2013,宮田和希,西武,550
761,2013,谷口雄也,日本ハム,550
762,2013,石川慎吾,日本ハム,550
763,2013,飛雄馬(松井飛雄馬),DeNA,550
764,2013,土屋健二,DeNA,550
765,2013,荒木郁也,阪神,550
766,2013,庄司隼人,広島,550
767,2013,磯村嘉孝,広島,550
768,2013,戸田隆矢,広島,550
769,2013,矢地健人,中日,550
770,2013,小川龍也,中日,550
771,2013,辻内崇伸,巨人,550
772,2013,水野祐希,ヤクルト,540
773,2013,若松駿太,中日,540
774,2013,高橋洸,巨人,540
775,2013,鬼屋敷正人,巨人,540
776,2013,橋本良平,阪神,530
777,2013,西田明央,ヤクルト,530
778,2013,岸敬祐,巨人,530
779,2013,松田遼馬,阪神,520
780,2013,吉田利一,中日,520
781,2013,川崎貴弘,中日,520
782,2013,渡邊雄貴,DeNA,510
783,2013,田中太一,巨人,510
784,2013,武田健吾,オリックス,500
785,2013,堤裕貴,オリックス,500
786,2013,森本将太,オリックス,500
787,2013,青松慶侑,ロッテ,500
788,2013,山室公志郎,ロッテ,500
789,2013,仲澤広基,楽天,500
790,2013,真砂勇介,ソフトバンク,500
791,2013,笠原大芽,ソフトバンク,500
792,2013,南貴樹,ソフトバンク,500
793,2013,前川恭兵,西武,500
794,2013,佐藤勇,西武,500
795,2013,森本龍弥,日本ハム,500
796,2013,大嶋匠,日本ハム,500
797,2013,荒張裕司,日本ハム,500
798,2013,伊藤拓郎,DeNA,500
799,2013,中村憲,広島,500
800,2013,美間優槻,広島,500
801,2013,弦本悠希,広島,500
802,2013,伊東昂大,広島,500
803,2013,又野知弥,ヤクルト,500
804,2013,宋相勲,中日,500
805,2013,関啓扶,中日,500
806,2013,白根尚貴,ソフトバンク,490
807,2013,靏岡賢二郎,DeNA,490
808,2013,柴田亮輔,ソフトバンク,480
809,2013,大立恭平,ソフトバンク,480
810,2013,蕭一傑,ソフトバンク,480
811,2013,下沖勇樹,ソフトバンク,480
812,2013,坂田将人,ソフトバンク,480
813,2013,浅沼寿紀,日本ハム,480
814,2013,宇佐美塁大,日本ハム,480
815,2013,上沢直之,日本ハム,480
816,2013,運天ジョン・クレイトン,日本ハム,480
817,2013,乙坂智,DeNA,480
818,2013,安斉雄虎,DeNA,480
819,2013,金伏ウーゴ,ヤクルト,480
820,2013,河野元貴,巨人,470
821,2013,藤谷周平,ロッテ,450
822,2013,申成鉉,広島,450
823,2013,角晃多,ロッテ,440
824,2013,西野勇士,ロッテ,440
825,2013,川口隼人,楽天,440
826,2013,星野大地,ソフトバンク,440
827,2013,林イー豪,巨人,440
828,2013,山崎正貴,オリックス,400
829,2013,安田圭佑,ソフトバンク,400
830,2013,豊福晃司,ソフトバンク,400
831,2013,新崎慎弥,ソフトバンク,400
832,2013,宮崎駿,ソフトバンク,400
833,2013,亀澤恭平,ソフトバンク,400
834,2013,飯田一弥,ソフトバンク,400
835,2013,笹沼明広,ソフトバンク,400
836,2013,八木健史,ソフトバンク,400
837,2013,エディソン・バリオス,ソフトバンク,400
838,2013,エディソン・バリオス,ソフトバンク,400
839,2013,有馬翔,ソフトバンク,400
840,2013,有馬翔,ソフトバンク,400
841,2013,清水貴之,ソフトバンク,400
842,2013,三浦翔太,ソフトバンク,400
843,2013,飯田優也,ソフトバンク,400
844,2013,原口文仁,阪神,400
845,2013,中谷翼,広島,400
846,2013,山野恭介,広島,400
847,2013,池ノ内亮介,広島,400
848,2013,永川光浩,広島,400
849,2013,井藤真吾,中日,400
850,2013,井藤真吾,中日,400
851,2013,赤坂和幸,中日,400
852,2013,赤田龍一郎,中日,400
853,2013,赤田龍一郎,中日,400
854,2013,鈴木駿也,ソフトバンク,360
855,2013,西森将司,DeNA,360
856,2013,西森将司,DeNA,360
857,2013,トラヴィス(佐村・トラヴィス・幹久),DeNA,360
858,2013,冨田康祐,DeNA,360
859,2013,冨田康祐,DeNA,360
860,2013,今井金太,DeNA,360
861,2013,黒田祐輔,阪神,360
862,2013,中村亘佑,広島,350
863,2013,古村徹,DeNA,340
864,2013,佐藤貴規,ヤクルト,330
865,2013,徳山武陽,ヤクルト,330
866,2013,アブナー・アブレイユ,西武,320
867,2013,アニェニル・メンドーサ,西武,320
868,2013,丸毛謙一,巨人,320
869,2013,原大輝,オリックス,300
870,2013,猪本健太郎,ソフトバンク,300
871,2013,水口大地,西武,300
872,2013,藤澤亨明,西武,300
873,2013,藤澤亨明,西武,300
874,2013,穴田真規,阪神,300
875,2013,阪口哲也,阪神,300
876,2013,島本浩也,阪神,300
877,2013,林啓介,阪神,300
878,2013,林啓介,阪神,300
879,2013,森下宗,広島,300
880,2013,中村真崇,広島,300
881,2013,塚田晃平,広島,300
882,2013,富永一,広島,300
883,2013,松下一郎,DeNA,290
884,2013,西川拓喜,オリックス,280
885,2013,西川拓喜,オリックス,280
886,2013,土田瑞起,巨人,280
887,2013,釜元豪,ソフトバンク,270
888,2013,大滝勇佑,ソフトバンク,270
889,2013,中原大樹,ソフトバンク,270
890,2013,甲斐拓也,ソフトバンク,270
891,2013,伊藤大智郎,ソフトバンク,270
892,2013,和田凌太,巨人,260
893,2013,荻野貴幸,巨人,260
894,2013,成瀬功亮,巨人,260
895,2013,加藤貴大,楽天,250
896,2013,三家和真,広島,250
897,2013,辻空,広島,250
898,2013,芳川庸,巨人,250
899,2013,渡辺貴洋,巨人,250
900,2013,雨宮敬,巨人,250
901,2013,森和樹,巨人,250
902,2013,稲倉大輝,オリックス,240
903,2013,柿原翔樹,オリックス,240
904,2013,黒沢翔太,ロッテ,240
905,2013,黒沢翔太,ロッテ,240
906,2013,神保貴宏,楽天,240
907,2013,エドガー・ララ,楽天,240
908,2013,ラファエル・ポロ,楽天,240
909,2013,木村謙吾,楽天,240
910,2013,宮川将,楽天,240
911,2013,宮川将,楽天,240
912,2013,藤井宏政,阪神,240
913,2013,松冨倫,巨人,240
914,2013,柴田章吾,巨人,240
915,2013,田原啓吾,巨人,240
916,2014,阿部慎之助,巨人,60000
917,2014,杉内俊哉,巨人,50000
918,2014,ケビン・ユーキリス,楽天,40000
919,2014,李大浩(イ・デホ),ソフトバンク,40000
920,2014,アンドリュー・ジョーンズ,楽天,40000
921,2014,攝津正,ソフトバンク,40000
922,2014,内海哲也,巨人,40000
923,2014,岩瀬仁紀,中日,37000
924,2014,中村剛也,西武,35000
925,2014,マット・マートン,阪神,35000
926,2014,山口鉄也,巨人,32000
927,2014,呉昇桓(オ・スンファン),阪神,30000
928,2014,鳥谷敬,阪神,30000
929,2014,村田修一,巨人,30000
930,2014,前田健太,広島,28000
931,2014,内川聖一,ソフトバンク,27000
932,2014,糸井嘉男,オリックス,25000
933,2014,ランディ・メッセンジャー,阪神,25000
934,2014,和田一浩,中日,25000
935,2014,武田久,日本ハム,24000
936,2014,谷繁元信,中日,23000
937,2014,松田宣浩,ソフトバンク,22000
938,2014,涌井秀章,ロッテ,22000
939,2014,トラビス・ブラックリー,楽天,20000
940,2014,金子弌大(千尋),オリックス,20000
941,2014,今江敏晃,ロッテ,20000
942,2014,長谷川勇也,ソフトバンク,20000
943,2014,五十嵐亮太,ソフトバンク,20000
944,2014,ブライアン・ファルケンボーグ,楽天,20000
945,2014,栗山巧,西武,20000
946,2014,岸孝之,西武,20000
947,2014,トニ・ブランコ,DeNA,20000
948,2014,新井貴浩,阪神,20000
949,2014,西岡剛,阪神,20000
950,2014,ジェイソン・スタンリッジ,ソフトバンク,20000
951,2014,ウラディミール・バレンティン,ヤクルト,20000
952,2014,ルナ(エクトル・ルナ),中日,20000
953,2014,平野佳寿,オリックス,19000
954,2014,井口資仁,ロッテ,18000
955,2014,本多雄一,ソフトバンク,18000
956,2014,陽岱鋼,日本ハム,18000
957,2014,三浦大輔,DeNA,18000
958,2014,石川雅規,ヤクルト,18000
959,2014,長野久義,巨人,18000
960,2014,坂本勇人,巨人,18000
961,2014,西村健太朗,巨人,18000
962,2014,吉見一起,中日,17400
963,2014,武田勝,日本ハム,17000
964,2014,森野将彦,中日,17000
965,2014,ホセ・ロペス,巨人,17000
966,2014,浅尾拓也,中日,16500
967,2014,里崎智也,ロッテ,16000
968,2014,松井稼頭央,楽天,16000
969,2014,高橋由伸,巨人,16000
970,2014,ウィリー・モー・ペーニャ,オリックス,15400
971,2014,フレデリク・セペダ,巨人,15000
972,2014,平野恵一,オリックス,15000
973,2014,後藤光尊,楽天,15000
974,2014,片岡治大(易之),巨人,15000
975,2014,中田翔,日本ハム,15000
976,2014,ブライアン・ウルフ,ソフトバンク,15000
977,2014,福留孝介,阪神,15000
978,2014,能見篤史,阪神,15000
979,2014,館山昌平,ヤクルト,15000
980,2014,スコット・マシソン,巨人,15000
981,2014,成瀬善久,ロッテ,14400
982,2014,森福允彦,ソフトバンク,14000
983,2014,宮西尚生,日本ハム,14000
984,2014,ブライアン・バリントン,広島,13900
985,2014,サブロー（大村三郎）,ロッテ,13000
986,2014,稲葉篤紀,日本ハム,13000
987,2014,バーネット,ヤクルト,12800
988,2014,久保康友,DeNA,12500
989,2014,田中浩康,ヤクルト,12500
990,2014,マウロ・ゴメス,阪神,12000
991,2014,嶋基宏,楽天,12000
992,2014,キャム・ミコライオ,広島,11500
993,2014,相川亮二,ヤクルト,11000
994,2014,福原忍,阪神,10500
995,2014,荒木雅博,中日,10200
996,2014,ユリエスキ・グリエル,DeNA,10000
997,2014,ルイス・メンドーサ,日本ハム,10000
998,2014,ユニエスキー・ベタンコート,オリックス,10000
999,2014,キラ・カアイフエ,広島,10000
1000,2014,セス・グライシンガー,ロッテ,10000
1001,2014,青山浩二,楽天,10000
1002,2014,エステバン・ヘルマン,オリックス,10000
1003,2014,デニス・サファテ,ソフトバンク,10000
1004,2014,梵英心,広島,10000
1005,2014,石原慶幸,広島,10000
1006,2014,大竹寛,巨人,10000
1007,2014,聖澤諒,楽天,9800
1008,2014,小山伸一郎,楽天,9500
1009,2014,ダニエル・カブレラ,中日,9500
1010,2014,ラスティングス・ミレッジ,ヤクルト,9130
1011,2014,コーディ・ランサム,西武,9000
1012,2014,坂口智隆,オリックス,9000
1013,2014,増井浩俊,日本ハム,9000
1014,2014,クリス・ナーブソン,ヤクルト,8840
1015,2014,浅村栄斗,西武,8600
1016,2014,ギジェルモ・モスコーソ,DeNA,8500
1017,2014,クレイグ・ブラゼル,ロッテ,8500
1018,2014,馬原孝浩,オリックス,8500
1019,2014,寺原隼人,ソフトバンク,8500
1020,2014,ホルヘ・ソーサ,DeNA,8500
1021,2014,栗原健太,広島,8400
1022,2014,ランディ・ウィリアムス,西武,8300
1023,2014,木佐貫洋,日本ハム,8200
1024,2014,グレッグ・レイノルズ,西武,8000
1025,2014,マイケル・ボウデン,西武,8000
1026,2014,クリス・セドン,巨人,8000
1027,2014,岸田護,オリックス,8000
1028,2014,藤田一也,楽天,8000
1029,2014,牧田和久,西武,8000
1030,2014,山口俊,DeNA,8000
1031,2014,炭谷銀仁朗,西武,7700
1032,2014,ルイス・クルーズ,ロッテ,7600
1033,2014,鶴岡慎也,ソフトバンク,7600
1034,2014,アーロム・バルディリス,DeNA,7500
1035,2014,カルロス・ロサ,ロッテ,7500
1036,2014,エンジェルベルト・ソト,DeNA,7500
1037,2014,安藤優也,阪神,7500
1038,2014,アルフレド・デスパイネ,ロッテ,7000
1039,2014,益田直也,ロッテ,7000
1040,2014,大引啓次,日本ハム,7000
1041,2014,小谷野栄一,日本ハム,7000
1042,2014,吉川光夫,日本ハム,7000
1043,2014,東出輝裕,広島,7000
1044,2014,中田賢一,ソフトバンク,7000
1045,2014,菅野智之,巨人,7000
1046,2014,金子誠,日本ハム,6800
1047,2014,藤井彰人,阪神,6700
1048,2014,唐川侑己,ロッテ,6540
1049,2014,秋山翔吾,西武,6500
1050,2014,石川雄洋,DeNA,6500
1051,2014,細川亨,ソフトバンク,6400
1052,2014,畠山和洋,ヤクルト,6400
1053,2014,押本健彦,ヤクルト,6200
1054,2014,ミチェル・アブレイユ,日本ハム,6000
1055,2014,尚成(高橋尚成),DeNA,6000
1056,2014,レスリー・アンダーソン,巨人,6000
1057,2014,ブランドン・ディクソン,オリックス,6000
1058,2014,井川慶,オリックス,6000
1059,2014,銀次(赤見内銀次),楽天,6000
1060,2014,斎藤隆,楽天,6000
1061,2014,則本昂大,楽天,6000
1062,2014,大隣憲司,ソフトバンク,6000
1063,2014,廣瀬純,広島,6000
1064,2014,永川勝浩,広島,6000
1065,2014,野村祐輔,広島,6000
1066,2014,山井大介,中日,6000
1067,2014,矢野謙次,巨人,6000
1068,2014,澤村拓一,巨人,6000
1069,2014,根元俊一,ロッテ,5850
1070,2014,関本賢太郎,阪神,5700
1071,2014,大島洋平,中日,5625
1072,2014,川端慎吾,ヤクルト,5600
1073,2014,小川泰弘,ヤクルト,5600
1074,2014,岡島秀樹,ソフトバンク,5500
1075,2014,Ｔー岡田(岡田貴弘),オリックス,5500
1076,2014,西勇輝,オリックス,5500
1077,2014,帆足和幸,ソフトバンク,5500
1078,2014,松岡健一,ヤクルト,5500
1079,2014,村中恭兵,ヤクルト,5300
1080,2014,今宮健太,ソフトバンク,5200
1081,2014,クリス・カーペンター,ヤクルト,5150
1082,2014,丸佳浩,広島,5100
1083,2014,ブラッド・エルドレッド,広島,5100
1084,2014,山本哲哉,ヤクルト,5100
1085,2014,ホアン・ミランダ,日本ハム,5000
1086,2014,マイケル・クロッタ,日本ハム,5000
1087,2014,佐藤達也,オリックス,5000
1088,2014,角中勝也,ロッテ,5000
1089,2014,福浦和也,ロッテ,5000
1090,2014,山崎勝己,オリックス,5000
1091,2014,多村仁志,DeNA,5000
1092,2014,中村紀洋,DeNA,5000
1093,2014,渡辺直人,西武,5000
1094,2014,日高剛,阪神,5000
1095,2014,今村猛,広島,5000
1096,2014,越智大祐,巨人,5000
1097,2014,久保裕也,巨人,5000
1098,2014,東野峻,オリックス,4900
1099,2014,伊藤光,オリックス,4800
1100,2014,野上亮磨,西武,4800
1101,2014,大和(前田大和),阪神,4800
1102,2014,加藤康介,阪神,4800
1103,2014,小林正人,中日,4800
1104,2014,渡辺亮,阪神,4700
1105,2014,岩田稔,阪神,4600
1106,2014,バーバロ・カニザレス,ソフトバンク,4500
1107,2014,荒波翔,DeNA,4500
1108,2014,高崎健太郎,DeNA,4500
1109,2014,藤浪晋太郎,阪神,4500
1110,2014,横山竜士,広島,4500
1111,2014,井端弘和,巨人,4500
1112,2014,十亀剣,西武,4400
1113,2014,石井裕也,日本ハム,4300
1114,2014,鈴木大地,ロッテ,4200
1115,2014,ジョーイ・バトラー,オリックス,4100
1116,2014,藤井秀悟,DeNA,4100
1117,2014,榎田大樹,阪神,4100
1118,2014,香月良太,巨人,4080
1119,2014,ザック・ラッツ,楽天,4000
1120,2014,アンソニー・カーター,日本ハム,4000
1121,2014,ザック・フィリップス,広島,4000
1122,2014,岡田幸文,ロッテ,4000
1123,2014,大松尚逸,ロッテ,4000
1124,2014,鉄平（土谷鉄平）,オリックス,4000
1125,2014,枡田慎太郎,楽天,4000
1126,2014,美馬学,楽天,4000
1127,2014,岩嵜翔,ソフトバンク,4000
1128,2014,菊池雄星,西武,4000
1129,2014,金城龍彦,DeNA,4000
1130,2014,鶴岡一成,阪神,4000
1131,2014,青木高広,巨人,4000
1132,2014,オーランド・ロマン,ヤクルト,4000
1133,2014,山本昌,中日,4000
1134,2014,鈴木尚広,巨人,4000
1135,2014,亀井善行(義行),巨人,4000
1136,2014,寺内崇幸,巨人,4000
1137,2014,實松一成,巨人,4000
1138,2014,菊池涼介,広島,3900
1139,2014,伊藤義弘,ロッテ,3800
1140,2014,久保田智之,阪神,3800
1141,2014,松永昂大,ロッテ,3750
1142,2014,永井怜,楽天,3700
1143,2014,中村晃,ソフトバンク,3700
1144,2014,長田秀一郎,DeNA,3600
1145,2014,大野奨太,日本ハム,3600
1146,2014,エルネスト・メヒア,西武,3570
1147,2014,ニック・エバンス,楽天,3500
1148,2014,吉村裕基,ソフトバンク,3500
1149,2014,松中信彦,ソフトバンク,3500
1150,2014,柳瀬明宏,ソフトバンク,3500
1151,2014,江尻慎太郎,ソフトバンク,3500
1152,2014,西口文也,西武,3500
1153,2014,内村賢介,DeNA,3500
1154,2014,加賀繁,DeNA,3500
1155,2014,石山泰稚,ヤクルト,3500
1156,2014,平田良介,中日,3500
1157,2014,森岡良介,ヤクルト,3400
1158,2014,金刃憲人,楽天,3300
1159,2014,千賀滉大,ソフトバンク,3300
1160,2014,新垣渚,ヤクルト,3300
1161,2014,新垣渚,ソフトバンク,3300
1162,2014,岡本篤志,西武,3300
