name,url_x,position,born_year,hometown,height,weight,blood_type,throw_side,bat_side,draft_year,draft_round,education,koshien,year,team_x,number,b_game,b_pa,b_ab,b_r,b_h,b_2b,b_3b,b_hr,b_tb,b_rbi,b_k,b_bb,b_ibb,b_hbp,b_sh,b_sf,b_sb,b_cs,b_dp,b_e,b_avg,b_slg,b_obp,b_ops,Unnamed: 0.1,team_y,salary,_merge
岡田幸文,http://www.baseball-lab.jp/player/detail/900082,外,1984.0,栃木,177cm,70kg,O型,左,左,2008.0,（育）6位,作新学院高─日大中退─全足利クラブ─ロッテ,False,2016,ロッテ,66.0,121,356,327,38,90,5,4,0,103,18,42,20,1,3,6,0,14,7,2,2,0.275,0.315,0.323,0.638,2935,ロッテ,3800,both
岡田幸文,http://www.baseball-lab.jp/player/detail/900082,外,1984.0,栃木,177cm,70kg,O型,左,左,2008.0,（育）6位,作新学院高─日大中退─全足利クラブ─ロッテ,False,2017,ロッテ,66.0,31,40,33,4,0,0,0,0,0,0,2,5,1,0,2,0,0,0,0,1,0.0,0.0,0.132,0.132,3848,ロッテ,4180,both
岡田幸文,http://www.baseball-lab.jp/player/detail/900082,外,1984.0,栃木,177cm,70kg,O型,左,左,2008.0,（育）6位,作新学院高─日大中退─全足利クラブ─ロッテ,False,2018,ロッテ,66.0,55,18,14,5,3,0,0,0,3,0,2,2,0,0,2,0,5,5,1,0,0.214,0.214,0.313,0.527,4815,ロッテ,3135,both
根元俊一,http://www.baseball-lab.jp/player/detail/600092,内,1983.0,東京,177cm,77kg,A型,右,左,2005.0,3巡目,花咲徳栄高─東北福祉大─ロッテ,True,2014,ロッテ,2.0,78,224,198,18,39,9,3,2,60,21,55,15,0,1,7,3,1,7,4,4,0.197,0.303,0.253,0.556,1069,ロッテ,5850,both
根元俊一,http://www.baseball-lab.jp/player/detail/600092,内,1983.0,東京,177cm,77kg,A型,右,左,2005.0,3巡目,花咲徳栄高─東北福祉大─ロッテ,True,2015,ロッテ,2.0,62,187,163,19,40,3,5,2,59,15,41,20,0,0,3,1,2,1,0,2,0.245,0.362,0.326,0.688,1977,ロッテ,5000,both
根元俊一,http://www.baseball-lab.jp/player/detail/600092,内,1983.0,東京,177cm,77kg,A型,右,左,2005.0,3巡目,花咲徳栄高─東北福祉大─ロッテ,True,2016,ロッテ,2.0,48,121,107,11,23,2,2,2,35,12,30,10,0,1,2,1,1,0,2,1,0.215,0.327,0.286,0.613,2910,ロッテ,4400,both
根元俊一,http://www.baseball-lab.jp/player/detail/600092,内,1983.0,東京,177cm,77kg,A型,右,左,2005.0,3巡目,花咲徳栄高─東北福祉大─ロッテ,True,2017,ロッテ,2.0,40,118,109,10,24,7,1,1,36,9,34,6,0,1,2,0,1,0,0,1,0.22,0.33,0.267,0.598,3876,ロッテ,3520,both
根元俊一,http://www.baseball-lab.jp/player/detail/600092,内,1983.0,東京,177cm,77kg,A型,右,左,2005.0,3巡目,花咲徳栄高─東北福祉大─ロッテ,True,2018,ロッテ,2.0,28,45,43,5,8,2,0,0,10,3,18,0,0,0,1,1,0,0,0,0,0.186,0.233,0.182,0.414,4837,ロッテ,2820,both
荻野貴司,http://www.baseball-lab.jp/player/detail/1000014,外,1985.0,奈良,172cm,75kg,O型,右,右,2009.0,1位,郡山高─関学大─トヨタ自動車─ロッテ,False,2014,ロッテ,4.0,40,155,142,26,37,10,2,3,60,12,14,8,0,0,5,0,15,1,1,1,0.261,0.423,0.3,0.723,1180,ロッテ,3000,both
荻野貴司,http://www.baseball-lab.jp/player/detail/1000014,外,1985.0,奈良,172cm,75kg,O型,右,右,2009.0,1位,郡山高─関学大─トヨタ自動車─ロッテ,False,2015,ロッテ,4.0,82,309,279,42,75,9,2,2,94,13,38,16,0,4,9,1,18,5,5,1,0.269,0.337,0.317,0.654,2102,ロッテ,2730,both
荻野貴司,http://www.baseball-lab.jp/player/detail/1000014,外,1985.0,奈良,172cm,75kg,O型,右,右,2009.0,1位,郡山高─関学大─トヨタ自動車─ロッテ,False,2016,ロッテ,4.0,71,219,192,35,48,11,1,3,70,21,25,14,0,4,9,0,16,2,3,1,0.25,0.365,0.314,0.679,2957,ロッテ,3280,both
荻野貴司,http://www.baseball-lab.jp/player/detail/1000014,外,1985.0,奈良,172cm,75kg,O型,右,右,2009.0,1位,郡山高─関学大─トヨタ自動車─ロッテ,False,2017,ロッテ,0.0,103,394,356,53,94,22,1,5,133,24,44,25,0,2,10,1,26,3,6,1,0.264,0.374,0.315,0.689,3892,ロッテ,3280,both
荻野貴司,http://www.baseball-lab.jp/player/detail/1000014,外,1985.0,奈良,172cm,75kg,O型,右,右,2009.0,1位,郡山高─関学大─トヨタ自動車─ロッテ,False,2018,ロッテ,0.0,78,351,317,52,91,15,3,2,118,25,25,13,0,9,9,3,20,6,6,2,0.287,0.372,0.33,0.703,4781,ロッテ,3800,both
荻野貴司,http://www.baseball-lab.jp/player/detail/1000014,外,1985.0,奈良,172cm,75kg,O型,右,右,2009.0,1位,郡山高─関学大─トヨタ自動車─ロッテ,False,2019,ロッテ,0.0,125,569,508,76,160,35,7,10,239,46,56,40,1,8,9,4,28,10,4,1,0.315,0.47,0.371,0.842,5716,ロッテ,4500,both
田村龍弘,http://www.baseball-lab.jp/player/detail/1200096,捕,1994.0,大阪,172cm,81kg,A型,右,右,2012.0,3位,光星学院高─ロッテ,True,2014,ロッテ,45.0,50,148,128,5,20,4,1,0,26,10,27,10,0,1,9,0,0,0,2,1,0.156,0.203,0.223,0.426,1627,ロッテ,630,both
田村龍弘,http://www.baseball-lab.jp/player/detail/1200096,捕,1994.0,大阪,172cm,81kg,A型,右,右,2012.0,3位,光星学院高─ロッテ,True,2015,ロッテ,45.0,117,365,305,26,52,10,1,2,70,32,69,33,0,1,22,4,3,2,3,9,0.17,0.23,0.251,0.48,2278,ロッテ,1260,both
田村龍弘,http://www.baseball-lab.jp/player/detail/1200096,捕,1994.0,大阪,172cm,81kg,A型,右,右,2012.0,3位,光星学院高─ロッテ,True,2016,ロッテ,45.0,130,430,371,27,95,16,3,2,123,38,91,38,0,1,17,3,6,0,12,3,0.256,0.332,0.324,0.656,2987,ロッテ,2760,both
田村龍弘,http://www.baseball-lab.jp/player/detail/1200096,捕,1994.0,大阪,172cm,81kg,A型,右,右,2012.0,3位,光星学院高─ロッテ,True,2017,ロッテ,22.0,132,359,311,31,77,12,3,3,104,36,68,26,0,1,17,4,4,2,7,3,0.248,0.334,0.304,0.638,3815,ロッテ,5000,both
田村龍弘,http://www.baseball-lab.jp/player/detail/1200096,捕,1994.0,大阪,172cm,81kg,A型,右,右,2012.0,3位,光星学院高─ロッテ,True,2018,ロッテ,22.0,143,476,415,32,99,14,7,3,136,35,68,40,1,3,16,2,3,3,13,5,0.239,0.328,0.309,0.636,4724,ロッテ,5700,both
田村龍弘,http://www.baseball-lab.jp/player/detail/1200096,捕,1994.0,大阪,172cm,81kg,A型,右,右,2012.0,3位,光星学院高─ロッテ,True,2019,ロッテ,22.0,100,321,284,30,69,12,1,3,92,31,59,22,0,0,12,3,1,2,8,6,0.243,0.324,0.294,0.618,5638,ロッテ,7200,both
伊志嶺翔大,http://www.baseball-lab.jp/player/detail/1000105,外,1988.0,沖縄,179cm,79kg,A型,右,右,2010.0,1位,沖縄尚学高─東海大─ロッテ,True,2014,ロッテ,5.0,89,138,118,27,26,6,1,1,37,8,18,11,0,1,8,0,8,6,3,0,0.22,0.314,0.292,0.606,1203,ロッテ,2800,both
伊志嶺翔大,http://www.baseball-lab.jp/player/detail/1000105,外,1988.0,沖縄,179cm,79kg,A型,右,右,2010.0,1位,沖縄尚学高─東海大─ロッテ,True,2015,ロッテ,5.0,34,109,86,10,25,3,0,0,28,12,10,10,0,0,11,2,5,0,0,0,0.291,0.326,0.357,0.683,2104,ロッテ,2700,both
伊志嶺翔大,http://www.baseball-lab.jp/player/detail/1000105,外,1988.0,沖縄,179cm,79kg,A型,右,右,2010.0,1位,沖縄尚学高─東海大─ロッテ,True,2016,ロッテ,5.0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2996,ロッテ,2600,both
伊志嶺翔大,http://www.baseball-lab.jp/player/detail/1000105,外,1988.0,沖縄,179cm,79kg,A型,右,右,2010.0,1位,沖縄尚学高─東海大─ロッテ,True,2017,ロッテ,38.0,52,117,104,12,18,1,1,0,21,4,22,9,0,0,4,0,4,0,1,0,0.173,0.202,0.239,0.441,3973,ロッテ,2000,both
伊志嶺翔大,http://www.baseball-lab.jp/player/detail/1000105,外,1988.0,沖縄,179cm,79kg,A型,右,右,2010.0,1位,沖縄尚学高─東海大─ロッテ,True,2018,ロッテ,38.0,18,57,46,8,13,2,0,0,15,2,10,6,0,2,3,0,1,2,0,2,0.283,0.326,0.389,0.715,4927,ロッテ,1840,both
伊志嶺翔大,http://www.baseball-lab.jp/player/detail/1000105,外,1988.0,沖縄,179cm,79kg,A型,右,右,2010.0,1位,沖縄尚学高─東海大─ロッテ,True,2019,ロッテ,38.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5902,ロッテ,1540,both
吉田裕太,http://www.baseball-lab.jp/player/detail/1300051,捕,1991.0,千葉,183cm,99kg,O型,右,右,2013.0,2位,日大三高─立正大─ロッテ,True,2014,ロッテ,24.0,50,132,123,7,27,2,0,2,35,7,38,2,0,1,4,2,0,0,0,5,0.22,0.285,0.234,0.519,1373,ロッテ,1300,both
吉田裕太,http://www.baseball-lab.jp/player/detail/1300051,捕,1991.0,千葉,183cm,99kg,O型,右,右,2013.0,2位,日大三高─立正大─ロッテ,True,2015,ロッテ,24.0,65,131,110,6,25,1,0,1,29,9,26,9,0,1,9,2,1,0,2,5,0.227,0.264,0.287,0.551,2252,ロッテ,1420,both
吉田裕太,http://www.baseball-lab.jp/player/detail/1300051,捕,1991.0,千葉,183cm,99kg,O型,右,右,2013.0,2位,日大三高─立正大─ロッテ,True,2016,ロッテ,24.0,24,35,30,1,0,0,0,0,0,0,12,1,0,0,4,0,0,0,1,0,0.0,0.0,0.032,0.032,3103,ロッテ,1660,both
吉田裕太,http://www.baseball-lab.jp/player/detail/1300051,捕,1991.0,千葉,183cm,99kg,O型,右,右,2013.0,2位,日大三高─立正大─ロッテ,True,2017,ロッテ,24.0,61,107,94,10,16,7,0,3,32,6,30,7,0,0,6,0,0,0,4,1,0.17,0.34,0.228,0.568,4055,ロッテ,1480,both
吉田裕太,http://www.baseball-lab.jp/player/detail/1300051,捕,1991.0,千葉,183cm,99kg,O型,右,右,2013.0,2位,日大三高─立正大─ロッテ,True,2018,ロッテ,24.0,8,12,10,0,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0.1,0.1,0.182,0.282,4966,ロッテ,1580,both
吉田裕太,http://www.baseball-lab.jp/player/detail/1300051,捕,1991.0,千葉,183cm,99kg,O型,右,右,2013.0,2位,日大三高─立正大─ロッテ,True,2019,ロッテ,39.0,32,56,47,2,11,1,0,2,18,7,13,5,0,0,4,0,0,1,2,4,0.234,0.383,0.308,0.691,5988,ロッテ,1200,both
福浦和也,http://www.baseball-lab.jp/player/detail/11302,内,1975.0,千葉,183cm,88kg,B型,左,左,1993.0,7位,習志野高─ロッテ,False,2014,ロッテ,9.0,43,106,92,4,26,2,0,0,28,15,14,12,1,2,0,0,0,0,1,0,0.283,0.304,0.377,0.682,1089,ロッテ,5000,both
福浦和也,http://www.baseball-lab.jp/player/detail/11302,内,1975.0,千葉,183cm,88kg,B型,左,左,1993.0,7位,習志野高─ロッテ,False,2015,ロッテ,9.0,73,199,173,17,47,3,0,2,56,21,34,20,1,6,0,0,1,0,4,3,0.272,0.324,0.367,0.691,1998,ロッテ,4500,both
福浦和也,http://www.baseball-lab.jp/player/detail/11302,内,1975.0,千葉,183cm,88kg,B型,左,左,1993.0,7位,習志野高─ロッテ,False,2016,ロッテ,9.0,36,90,82,4,20,2,0,0,22,7,12,5,0,3,0,0,0,0,2,0,0.244,0.268,0.311,0.579,2904,ロッテ,4500,both
福浦和也,http://www.baseball-lab.jp/player/detail/11302,内,1975.0,千葉,183cm,88kg,B型,左,左,1993.0,7位,習志野高─ロッテ,False,2017,ロッテ,9.0,70,155,134,6,30,7,0,0,37,18,25,18,0,1,0,2,0,0,4,0,0.224,0.276,0.316,0.592,3879,ロッテ,3500,both
福浦和也,http://www.baseball-lab.jp/player/detail/11302,内,1975.0,千葉,183cm,88kg,B型,左,左,1993.0,7位,習志野高─ロッテ,False,2018,ロッテ,9.0,82,196,181,6,38,4,0,1,45,11,34,10,1,2,0,2,0,0,4,0,0.21,0.249,0.256,0.505,4800,ロッテ,3500,both
福浦和也,http://www.baseball-lab.jp/player/detail/11302,内,1975.0,千葉,183cm,88kg,B型,左,左,1993.0,7位,習志野高─ロッテ,False,2019,ロッテ,9.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5842,ロッテ,2000,both
井上晴哉,http://www.baseball-lab.jp/player/detail/1300054,内,1989.0,広島,180cm,114kg,A型,右,右,2013.0,5位,崇徳高─中大─日本生命─ロッテ,False,2014,ロッテ,44.0,36,104,95,9,20,4,0,2,30,7,23,6,0,2,0,1,0,0,1,2,0.211,0.316,0.269,0.585,1390,ロッテ,1200,both
井上晴哉,http://www.baseball-lab.jp/player/detail/1300054,内,1989.0,広島,180cm,114kg,A型,右,右,2013.0,5位,崇徳高─中大─日本生命─ロッテ,False,2015,ロッテ,44.0,5,12,11,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0.182,0.182,0.25,0.432,2280,ロッテ,1250,both
井上晴哉,http://www.baseball-lab.jp/player/detail/1300054,内,1989.0,広島,180cm,114kg,A型,右,右,2013.0,5位,崇徳高─中大─日本生命─ロッテ,False,2016,ロッテ,44.0,35,107,99,7,23,5,0,2,34,16,19,5,0,3,0,0,0,0,6,1,0.232,0.343,0.29,0.633,3228,ロッテ,1100,both
井上晴哉,http://www.baseball-lab.jp/player/detail/1300054,内,1989.0,広島,180cm,114kg,A型,右,右,2013.0,5位,崇徳高─中大─日本生命─ロッテ,False,2017,ロッテ,44.0,35,119,113,5,26,7,0,0,33,11,26,5,0,1,0,0,0,0,2,1,0.23,0.292,0.269,0.561,4062,ロッテ,1400,both
井上晴哉,http://www.baseball-lab.jp/player/detail/1300054,内,1989.0,広島,180cm,114kg,A型,右,右,2013.0,5位,崇徳高─中大─日本生命─ロッテ,False,2018,ロッテ,44.0,133,548,476,59,139,26,2,24,241,99,106,63,0,3,0,6,1,0,7,10,0.292,0.506,0.374,0.88,5004,ロッテ,1350,both
井上晴哉,http://www.baseball-lab.jp/player/detail/1300054,内,1989.0,広島,180cm,114kg,A型,右,右,2013.0,5位,崇徳高─中大─日本生命─ロッテ,False,2019,ロッテ,44.0,129,509,429,60,108,16,1,24,198,65,98,67,1,9,0,3,0,0,10,3,0.252,0.462,0.362,0.824,5703,ロッテ,5000,both
金澤岳,http://www.baseball-lab.jp/player/detail/20218,捕,1984.0,栃木,180cm,82kg,O型,右,左,2002.0,6巡目,矢板中央高─ロッテ,False,2014,ロッテ,25.0,42,96,87,12,26,5,0,1,34,5,21,7,0,0,2,0,0,0,2,1,0.299,0.391,0.351,0.742,1382,ロッテ,1270,both
金澤岳,http://www.baseball-lab.jp/player/detail/20218,捕,1984.0,栃木,180cm,82kg,O型,右,左,2002.0,6巡目,矢板中央高─ロッテ,False,2015,ロッテ,25.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2249,ロッテ,1470,both
金澤岳,http://www.baseball-lab.jp/player/detail/20218,捕,1984.0,栃木,180cm,82kg,O型,右,左,2002.0,6巡目,矢板中央高─ロッテ,False,2016,ロッテ,25.0,17,41,32,4,6,1,0,0,7,2,13,4,0,2,2,1,0,0,0,0,0.188,0.219,0.308,0.526,3220,ロッテ,1180,both
金澤岳,http://www.baseball-lab.jp/player/detail/20218,捕,1984.0,栃木,180cm,82kg,O型,右,左,2002.0,6巡目,矢板中央高─ロッテ,False,2017,ロッテ,25.0,4,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4084,ロッテ,1300,both
金澤岳,http://www.baseball-lab.jp/player/detail/20218,捕,1984.0,栃木,180cm,82kg,O型,右,左,2002.0,6巡目,矢板中央高─ロッテ,False,2018,ロッテ,25.0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5080,ロッテ,1040,both
江村直也,http://www.baseball-lab.jp/player/detail/1000127,捕,1992.0,広島,176cm,80kg,B型,右,右,2010.0,5位,大阪桐蔭高─ロッテ,True,2014,ロッテ,53.0,44,61,53,5,11,1,0,0,12,1,12,3,0,0,5,0,0,0,1,1,0.208,0.226,0.25,0.476,1484,ロッテ,980,both
江村直也,http://www.baseball-lab.jp/player/detail/1000127,捕,1992.0,広島,176cm,80kg,B型,右,右,2010.0,5位,大阪桐蔭高─ロッテ,True,2015,ロッテ,53.0,14,7,6,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0.0,0.0,0.143,0.143,2336,ロッテ,1050,both
江村直也,http://www.baseball-lab.jp/player/detail/1000127,捕,1992.0,広島,176cm,80kg,B型,右,右,2010.0,5位,大阪桐蔭高─ロッテ,True,2016,ロッテ,53.0,22,24,23,1,3,1,0,0,4,4,10,1,0,0,0,0,0,0,1,0,0.13,0.174,0.167,0.341,3278,ロッテ,950,both
江村直也,http://www.baseball-lab.jp/player/detail/1000127,捕,1992.0,広島,176cm,80kg,B型,右,右,2010.0,5位,大阪桐蔭高─ロッテ,True,2017,ロッテ,53.0,13,6,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.167,0.167,0.167,0.333,4180,ロッテ,980,both
江村直也,http://www.baseball-lab.jp/player/detail/1000127,捕,1992.0,広島,176cm,80kg,B型,右,右,2010.0,5位,大阪桐蔭高─ロッテ,True,2018,ロッテ,53.0,35,18,16,0,1,0,0,0,1,0,5,1,0,0,1,0,0,0,1,0,0.063,0.063,0.118,0.18,5123,ロッテ,920,both
江村直也,http://www.baseball-lab.jp/player/detail/1000127,捕,1992.0,広島,176cm,80kg,B型,右,右,2010.0,5位,大阪桐蔭高─ロッテ,True,2019,ロッテ,53.0,23,35,31,3,3,0,0,1,6,4,10,2,0,0,2,0,0,0,2,0,0.097,0.194,0.152,0.345,5990,ロッテ,1200,both
清田育宏,http://www.baseball-lab.jp/player/detail/1000016,外,1986.0,千葉,180cm,85kg,A型,右,右,2009.0,4位,市柏高─東洋大─ＮＴＴ東日本─ロッテ,False,2014,ロッテ,1.0,24,59,47,8,8,2,1,4,24,10,16,8,0,2,2,0,0,1,1,0,0.17,0.511,0.316,0.826,1181,ロッテ,3000,both
清田育宏,http://www.baseball-lab.jp/player/detail/1000016,外,1986.0,千葉,180cm,85kg,A型,右,右,2009.0,4位,市柏高─東洋大─ＮＴＴ東日本─ロッテ,False,2015,ロッテ,1.0,130,548,489,67,155,38,4,15,246,67,93,54,0,3,0,2,10,4,11,0,0.317,0.503,0.387,0.89,2105,ロッテ,2700,both
清田育宏,http://www.baseball-lab.jp/player/detail/1000016,外,1986.0,千葉,180cm,85kg,A型,右,右,2009.0,4位,市柏高─東洋大─ＮＴＴ東日本─ロッテ,False,2016,ロッテ,1.0,106,417,365,39,82,17,1,6,119,38,76,40,2,9,3,0,5,0,12,1,0.225,0.326,0.316,0.642,2868,ロッテ,6000,both
清田育宏,http://www.baseball-lab.jp/player/detail/1000016,外,1986.0,千葉,180cm,85kg,A型,右,右,2009.0,4位,市柏高─東洋大─ＮＴＴ東日本─ロッテ,False,2017,ロッテ,1.0,79,263,231,28,47,8,1,3,66,21,61,24,0,3,5,0,3,0,8,2,0.203,0.286,0.287,0.573,3797,ロッテ,5700,both
清田育宏,http://www.baseball-lab.jp/player/detail/1000016,外,1986.0,千葉,180cm,85kg,A型,右,右,2009.0,4位,市柏高─東洋大─ＮＴＴ東日本─ロッテ,False,2018,ロッテ,1.0,96,303,261,18,59,10,1,2,77,27,63,32,3,0,6,4,2,2,8,1,0.226,0.295,0.306,0.601,4746,ロッテ,5000,both
清田育宏,http://www.baseball-lab.jp/player/detail/1000016,外,1986.0,千葉,180cm,85kg,A型,右,右,2009.0,4位,市柏高─東洋大─ＮＴＴ東日本─ロッテ,False,2019,ロッテ,1.0,117,377,336,49,85,8,2,10,127,57,77,35,1,2,2,2,1,3,6,0,0.253,0.378,0.325,0.703,5719,ロッテ,4400,both
里崎智也,http://www.baseball-lab.jp/player/detail/11755,捕,1976.0,徳島,175cm,94kg,A型,右,右,1998.0,2位,鳴門工高─帝京大,False,2014,ロッテ,22.0,17,41,37,3,9,2,0,0,11,4,6,3,0,1,0,0,0,0,1,0,0.243,0.297,0.317,0.614,967,ロッテ,16000,both
川本良平,http://www.baseball-lab.jp/player/detail/500089,捕,1982.0,広島,178cm,85kg,A型,右,右,2004.0,4巡目,崇徳高─亜大─ヤクルト─ロッテ,False,2014,ロッテ,39.0,21,41,38,2,6,2,0,2,14,6,8,0,0,0,3,0,0,0,0,0,0.158,0.368,0.158,0.526,1283,ロッテ,2000,both
川本良平,http://www.baseball-lab.jp/player/detail/500089,捕,1982.0,広島,178cm,85kg,A型,右,右,2004.0,4巡目,崇徳高─亜大─ヤクルト─ロッテ,False,2015,ロッテ,39.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2197,ロッテ,1780,both
川本良平,http://www.baseball-lab.jp/player/detail/500089,捕,1982.0,広島,178cm,85kg,A型,右,右,2004.0,4巡目,崇徳高─亜大─ヤクルト─ロッテ,False,2016,楽天,68.0,11,23,19,1,3,1,0,0,4,2,4,1,0,1,2,0,0,0,0,0,0.158,0.211,0.238,0.449,3216,楽天,1200,both
細谷圭,http://www.baseball-lab.jp/player/detail/600032,内,1988.0,群馬,182cm,84kg,B型,右,右,2005.0,（高）4巡目,太田市商高─ロッテ,False,2014,ロッテ,59.0,45,39,33,6,7,0,0,0,7,0,8,3,0,1,2,0,1,1,1,3,0.212,0.212,0.297,0.509,1424,ロッテ,1160,both
細谷圭,http://www.baseball-lab.jp/player/detail/600032,内,1988.0,群馬,182cm,84kg,B型,右,右,2005.0,（高）4巡目,太田市商高─ロッテ,False,2015,ロッテ,59.0,16,14,10,4,3,0,0,0,3,2,1,3,0,0,0,1,1,0,0,0,0.3,0.3,0.429,0.729,2334,ロッテ,1060,both
細谷圭,http://www.baseball-lab.jp/player/detail/600032,内,1988.0,群馬,182cm,84kg,B型,右,右,2005.0,（高）4巡目,太田市商高─ロッテ,False,2016,ロッテ,59.0,116,404,371,45,102,23,4,3,142,40,93,18,0,3,11,1,9,4,6,8,0.275,0.383,0.313,0.696,3284,ロッテ,930,both
細谷圭,http://www.baseball-lab.jp/player/detail/600032,内,1988.0,群馬,182cm,84kg,B型,右,右,2005.0,（高）4巡目,太田市商高─ロッテ,False,2017,ロッテ,59.0,41,106,100,8,19,3,2,2,32,13,38,5,0,0,1,0,0,0,2,2,0.19,0.32,0.229,0.549,3904,ロッテ,3000,both
細谷圭,http://www.baseball-lab.jp/player/detail/600032,内,1988.0,群馬,182cm,84kg,B型,右,右,2005.0,（高）4巡目,太田市商高─ロッテ,False,2018,ロッテ,59.0,21,27,22,4,4,1,0,0,5,1,3,4,0,0,1,0,1,0,0,1,0.182,0.227,0.308,0.535,4852,ロッテ,2520,both
細谷圭,http://www.baseball-lab.jp/player/detail/600032,内,1988.0,群馬,182cm,84kg,B型,右,右,2005.0,（高）4巡目,太田市商高─ロッテ,False,2019,ロッテ,59.0,29,20,19,3,3,1,0,0,4,1,7,1,0,0,0,0,0,0,0,0,0.158,0.211,0.2,0.411,5834,ロッテ,2020,both
大嶺翔太,http://www.baseball-lab.jp/player/detail/1000041,内,1991.0,沖縄,180cm,82kg,A型,右,右,2009.0,3位,八重山商工高─ロッテ,False,2014,ロッテ,50.0,16,26,24,3,5,0,0,2,11,3,6,1,0,0,0,1,0,1,0,4,0.208,0.458,0.231,0.689,1692,ロッテ,530,both
大嶺翔太,http://www.baseball-lab.jp/player/detail/1000041,内,1991.0,沖縄,180cm,82kg,A型,右,右,2009.0,3位,八重山商工高─ロッテ,False,2015,ロッテ,50.0,41,30,25,2,3,0,0,0,3,2,6,2,0,1,1,1,0,0,0,2,0.12,0.12,0.207,0.327,2524,ロッテ,620,both
大嶺翔太,http://www.baseball-lab.jp/player/detail/1000041,内,1991.0,沖縄,180cm,82kg,A型,右,右,2009.0,3位,八重山商工高─ロッテ,False,2016,ロッテ,50.0,38,80,72,5,17,4,1,0,23,7,20,2,0,0,6,0,0,0,2,2,0.236,0.319,0.257,0.576,3393,ロッテ,700,both
大嶺翔太,http://www.baseball-lab.jp/player/detail/1000041,内,1991.0,沖縄,180cm,82kg,A型,右,右,2009.0,3位,八重山商工高─ロッテ,False,2017,ロッテ,50.0,91,240,214,15,44,9,2,5,72,23,56,14,0,1,9,2,1,0,1,12,0.206,0.336,0.255,0.592,4186,ロッテ,950,both
大嶺翔太,http://www.baseball-lab.jp/player/detail/1000041,内,1991.0,沖縄,180cm,82kg,A型,右,右,2009.0,3位,八重山商工高─ロッテ,False,2018,ロッテ,50.0,10,18,17,5,5,0,0,0,5,0,8,1,0,0,0,0,1,0,0,0,0.294,0.294,0.333,0.627,5098,ロッテ,1000,both
三木亮,http://www.baseball-lab.jp/player/detail/1300052,内,1991.0,大阪,175cm,78kg,A型,右,右,2013.0,3位,遊学館高─上武大─ロッテ,False,2014,ロッテ,37.0,18,20,17,0,3,0,0,0,3,0,5,1,0,0,2,0,0,0,2,0,0.176,0.176,0.222,0.399,1392,ロッテ,1200,both
三木亮,http://www.baseball-lab.jp/player/detail/1300052,内,1991.0,大阪,175cm,78kg,A型,右,右,2013.0,3位,遊学館高─上武大─ロッテ,False,2015,ロッテ,37.0,40,29,29,6,4,0,0,1,7,2,5,0,0,0,0,0,1,0,2,2,0.138,0.241,0.138,0.379,2296,ロッテ,1200,both
